event_id,session_id,timestamp,ambient_temp_c,humidity_pct,wind_speed_kmh,fuel_level_pct,fuel_rate_lph,engine_temp_c,hydraulic_load_pct,payload_pct,seatbelt_fastened,proximity_distance_m,cycle_phase
8486,WS-057,2026-09-23T08:00:00,34.1,58,12,60.3,20.8,79.9,46.7,20,1,6,ACQUIRE
8487,WS-057,2026-09-23T08:00:00,34.6,58,12,60.3,22.5,81.3,74.8,65,1,6,LIFT
8488,WS-057,2026-09-23T08:00:00,33.3,58,12,60.3,22.3,80.5,71.9,65,1,6,SWING
8489,WS-057,2026-09-23T08:00:00,33.0,58,12,60.2,21.1,79.6,52.4,20,1,6,DUMP
8490,WS-057,2026-09-23T08:00:00,33.4,58,12,60.2,21.1,79.8,51.4,20,1,6,RETURN
8491,WS-057,2026-09-23T08:00:00,32.7,58,12,60.2,20.9,79.3,47.9,20,1,12,ACQUIRE
8492,WS-057,2026-09-23T08:00:00,32.6,58,12,60.2,22.4,80.2,73.3,65,1,12,LIFT
8493,WS-057,2026-09-23T08:00:00,34.0,58,12,60.2,22.4,80.9,72.8,65,1,12,SWING
8494,WS-057,2026-09-23T08:00:00,32.3,58,12,60.1,21.1,79.2,51.5,20,1,12,DUMP
8495,WS-057,2026-09-23T08:00:00,32.3,58,12,60.1,21.0,79.2,50.2,20,1,12,RETURN
8496,WS-057,2026-09-23T08:00:00,33.1,58,12,60.1,21.1,79.6,52.4,20,1,12,ACQUIRE
8497,WS-057,2026-09-23T08:00:00,32.1,58,12,60.1,22.3,79.9,72.3,65,1,12,LIFT
8498,WS-057,2026-09-23T08:00:00,31.9,58,12,60.1,22.6,80.0,77.4,65,1,12,SWING
8499,WS-057,2026-09-23T08:00:00,33.5,58,12,60.0,21.1,79.8,51.1,20,1,12,DUMP
8500,WS-057,2026-09-23T08:00:00,32.0,58,12,60.0,20.8,78.8,46.2,20,1,12,RETURN
8501,WS-057,2026-09-23T08:00:00,32.1,58,12,60.0,21.1,79.1,51.1,20,1,12,ACQUIRE
8502,WS-057,2026-09-23T08:00:00,32.8,58,12,60.0,22.4,80.3,73.2,65,1,12,LIFT
8503,WS-057,2026-09-23T08:00:00,32.2,58,12,60.0,22.4,80.0,73.7,65,1,12,SWING
8504,WS-057,2026-09-23T08:00:00,32.7,58,12,59.9,20.8,79.2,46.2,20,1,12,DUMP
8505,WS-057,2026-09-23T08:00:00,32.0,58,12,59.9,21.1,79.1,51.6,20,1,12,RETURN
8506,WS-057,2026-09-23T08:00:00,32.6,58,12,59.9,21.0,79.3,50.3,20,1,12,ACQUIRE
8507,WS-057,2026-09-23T08:00:00,33.0,58,12,59.9,22.2,80.3,70.3,65,1,12,LIFT
8508,WS-057,2026-09-23T08:00:00,31.8,58,12,59.9,22.4,79.8,72.7,65,1,12,SWING
8509,WS-057,2026-09-23T08:00:00,31.5,58,12,59.8,20.9,78.7,49.1,20,1,12,DUMP
8510,WS-057,2026-09-23T08:00:00,32.3,58,12,59.8,21.0,79.1,49.4,20,1,12,RETURN
8511,WS-057,2026-09-23T08:00:00,31.2,58,12,59.8,20.8,78.5,46.6,20,1,12,ACQUIRE
8512,WS-057,2026-09-23T08:00:00,31.2,58,12,59.8,22.5,79.6,75.2,65,1,12,LIFT
8513,WS-057,2026-09-23T08:00:00,32.5,58,12,59.8,22.2,80.1,70.3,65,1,12,SWING
8514,WS-057,2026-09-23T08:00:00,31.6,58,12,59.7,21.0,78.8,49.3,20,1,12,DUMP
8515,WS-057,2026-09-23T08:00:00,32.8,58,12,59.7,21.0,79.4,50.6,20,1,12,RETURN
8516,WS-057,2026-09-23T08:00:00,31.4,58,12,59.7,21.1,78.8,51.6,20,1,6,ACQUIRE
8517,WS-057,2026-09-23T08:00:00,31.3,58,12,59.7,22.6,79.7,76.8,65,1,6,LIFT
8518,WS-057,2026-09-23T08:00:00,31.4,58,12,59.7,22.6,79.8,76.6,65,1,6,SWING
8519,WS-057,2026-09-23T08:00:00,32.9,58,12,59.6,20.9,79.4,48.0,20,1,6,DUMP
8520,WS-057,2026-09-23T08:00:00,32.0,58,12,59.6,21.0,79.0,50.3,20,1,6,RETURN
8521,WS-057,2026-09-23T08:00:00,33.2,58,12,59.6,21.0,79.6,50.7,20,1,12,ACQUIRE
8522,WS-057,2026-09-23T08:00:00,32.6,58,12,59.6,22.6,80.4,77.0,65,1,12,LIFT
8523,WS-057,2026-09-23T08:00:00,32.7,58,12,59.6,22.5,80.3,74.3,65,1,12,SWING
8524,WS-057,2026-09-23T08:00:00,33.7,58,12,59.5,20.8,79.7,47.4,20,1,12,DUMP
8525,WS-057,2026-09-23T08:00:00,31.9,58,12,59.5,21.1,79.0,51.1,20,1,12,RETURN
8526,WS-057,2026-09-23T08:00:00,32.2,58,12,59.5,20.9,79.0,47.6,20,1,12,ACQUIRE
8527,WS-057,2026-09-23T08:00:00,33.1,58,12,59.5,22.2,80.4,70.5,65,1,12,LIFT
8528,WS-057,2026-09-23T08:00:00,32.8,58,12,59.5,22.3,80.3,72.4,65,1,12,SWING
8529,WS-057,2026-09-23T08:00:00,32.5,58,12,59.4,21.1,79.3,51.7,20,1,12,DUMP
8530,WS-057,2026-09-23T08:00:00,32.3,58,12,59.4,21.1,79.2,51.4,20,1,12,RETURN
8531,WS-057,2026-09-23T08:00:00,32.8,58,12,59.4,21.1,79.5,52.4,20,1,12,ACQUIRE
8532,WS-057,2026-09-23T08:00:00,34.3,58,12,59.4,22.4,81.1,74.0,65,1,12,LIFT
8533,WS-057,2026-09-23T08:00:00,33.9,58,12,59.4,22.4,80.9,73.8,65,1,12,SWING
8534,WS-057,2026-09-23T08:00:00,34.3,58,12,59.3,21.0,80.1,49.2,20,1,12,DUMP
8535,WS-057,2026-09-23T08:00:00,34.3,58,12,59.3,21.2,80.3,52.7,20,1,12,RETURN
8536,WS-057,2026-09-23T08:00:00,34.1,58,12,59.3,20.8,79.9,47.3,20,1,12,ACQUIRE
8537,WS-057,2026-09-23T08:00:00,34.6,58,12,59.3,22.6,81.3,76.0,65,1,12,LIFT
8538,WS-057,2026-09-23T08:00:00,34.5,58,12,59.3,22.3,81.1,71.0,65,1,12,SWING
8539,WS-057,2026-09-23T08:00:00,33.8,58,12,59.2,20.8,79.7,46.0,20,1,12,DUMP
8540,WS-057,2026-09-23T08:00:00,33.6,58,12,59.2,20.8,79.7,46.4,20,1,12,RETURN
8541,WS-057,2026-09-23T08:00:00,34.2,58,12,59.2,21.0,80.1,50.7,20,1,12,ACQUIRE
8542,WS-057,2026-09-23T08:00:00,33.9,58,12,59.2,22.3,80.8,71.2,65,1,12,LIFT
8543,WS-057,2026-09-23T08:00:00,33.1,58,12,59.2,22.3,80.4,71.5,65,1,12,SWING
8544,WS-057,2026-09-23T08:00:00,33.6,58,12,59.1,20.7,79.6,45.5,20,1,12,DUMP
8545,WS-057,2026-09-23T08:00:00,33.5,58,12,59.1,21.0,79.7,49.9,20,1,12,RETURN
8546,WS-057,2026-09-23T08:00:00,34.0,58,12,59.1,21.1,80.1,51.4,20,1,6,ACQUIRE
8547,WS-057,2026-09-23T08:00:00,33.1,58,12,59.1,22.6,80.6,75.9,65,1,6,LIFT
8548,WS-057,2026-09-23T08:00:00,34.7,58,12,59.1,22.6,81.4,77.3,65,1,6,SWING
8549,WS-057,2026-09-23T08:00:00,33.9,58,12,59.0,21.1,80.0,51.9,20,1,6,DUMP
8550,WS-057,2026-09-23T08:00:00,34.5,58,12,59.0,20.7,80.1,45.7,20,1,6,RETURN
8551,WS-058,2026-09-23T08:00:00,33.1,58,12,62.0,20.7,79.4,45.5,20,1,12,ACQUIRE
8552,WS-058,2026-09-23T08:00:00,33.9,58,12,62.0,22.4,80.9,73.4,65,1,12,LIFT
8553,WS-058,2026-09-23T08:00:00,32.2,58,12,62.0,22.5,80.1,75.5,65,1,12,SWING
8554,WS-058,2026-09-23T08:00:00,32.6,58,12,61.9,20.7,79.1,45.0,20,1,12,DUMP
8555,WS-058,2026-09-23T08:00:00,32.4,58,12,61.9,21.1,79.3,52.5,20,1,12,RETURN
8556,WS-058,2026-09-23T08:00:00,34.0,58,12,61.9,21.0,80.0,49.3,20,1,12,ACQUIRE
8557,WS-058,2026-09-23T08:00:00,33.0,58,12,61.9,22.4,80.4,73.2,65,1,12,LIFT
8558,WS-058,2026-09-23T08:00:00,34.4,58,12,61.9,22.2,81.0,70.0,65,1,12,SWING
8559,WS-058,2026-09-23T08:00:00,34.0,58,12,61.8,20.9,79.9,47.6,20,1,12,DUMP
8560,WS-058,2026-09-23T08:00:00,33.1,58,12,61.8,20.8,79.4,47.0,20,1,12,RETURN
8561,WS-058,2026-09-23T08:00:00,33.9,58,12,61.8,20.8,79.8,46.9,20,1,12,ACQUIRE
8562,WS-058,2026-09-23T08:00:00,34.3,58,12,61.8,22.6,81.2,77.5,65,1,12,LIFT
8563,WS-058,2026-09-23T08:00:00,34.0,58,12,61.8,22.3,80.9,71.3,65,1,12,SWING
8564,WS-058,2026-09-23T08:00:00,33.8,58,12,61.7,21.1,80.0,51.5,20,1,12,DUMP
8565,WS-058,2026-09-23T08:00:00,33.3,58,12,61.7,21.1,79.7,51.2,20,1,12,RETURN
8566,WS-058,2026-09-23T08:00:00,34.5,58,12,61.7,20.7,80.1,45.5,20,1,12,ACQUIRE
8567,WS-058,2026-09-23T08:00:00,33.9,58,12,61.7,22.5,80.9,74.3,65,1,12,LIFT
8568,WS-058,2026-09-23T08:00:00,33.9,58,12,61.7,22.6,81.0,76.6,65,1,12,SWING
8569,WS-058,2026-09-23T08:00:00,34.5,58,12,61.6,21.1,80.3,52.5,20,1,12,DUMP
8570,WS-058,2026-09-23T08:00:00,34.7,58,12,61.6,20.8,80.2,46.4,20,1,12,RETURN
8571,WS-058,2026-09-23T08:00:00,34.0,58,12,61.6,21.1,80.1,52.1,20,1,12,ACQUIRE
8572,WS-058,2026-09-23T08:00:00,34.6,58,12,61.6,22.4,81.3,74.0,65,1,12,LIFT
8573,WS-058,2026-09-23T08:00:00,34.6,58,12,61.6,22.5,81.3,75.4,65,1,12,SWING
8574,WS-058,2026-09-23T08:00:00,34.5,58,12,61.5,20.8,80.1,46.6,20,1,12,DUMP
8575,WS-058,2026-09-23T08:00:00,34.3,58,12,61.5,20.9,80.1,48.3,20,1,12,RETURN
8576,WS-058,2026-09-23T08:00:00,34.1,58,12,61.5,20.9,80.0,49.0,20,1,6,ACQUIRE
8577,WS-058,2026-09-23T08:00:00,33.8,58,12,61.5,22.6,81.0,77.1,65,1,6,LIFT
8578,WS-058,2026-09-23T08:00:00,34.4,58,12,61.5,22.6,81.3,77.3,65,1,6,SWING
8579,WS-058,2026-09-23T08:00:00,33.8,58,12,61.4,21.1,79.9,51.1,20,1,6,DUMP
8580,WS-058,2026-09-23T08:00:00,32.6,58,12,61.4,20.9,79.2,48.6,20,1,6,RETURN
8581,WS-058,2026-09-23T08:00:00,32.6,58,12,61.4,21.0,79.3,49.4,20,1,12,ACQUIRE
8582,WS-058,2026-09-23T08:00:00,34.0,58,12,61.4,22.3,80.8,70.9,65,1,12,LIFT
8583,WS-058,2026-09-23T08:00:00,33.9,58,12,61.4,22.3,80.8,71.5,65,1,12,SWING
8584,WS-058,2026-09-23T08:00:00,33.2,58,12,61.3,21.1,79.7,51.3,20,1,12,DUMP
8585,WS-058,2026-09-23T08:00:00,32.1,58,12,61.3,20.8,78.9,46.8,20,1,12,RETURN
8586,WS-058,2026-09-23T08:00:00,32.9,58,12,61.3,20.7,79.3,45.8,20,1,12,ACQUIRE
8587,WS-058,2026-09-23T08:00:00,32.6,58,12,61.3,22.4,80.3,74.1,65,1,12,LIFT
8588,WS-058,2026-09-23T08:00:00,33.4,58,12,61.3,22.4,80.6,72.8,65,1,12,SWING
8589,WS-058,2026-09-23T08:00:00,31.8,58,12,61.2,21.1,78.9,50.9,20,1,12,DUMP
8590,WS-058,2026-09-23T08:00:00,32.8,58,12,61.2,20.7,79.2,45.5,20,1,12,RETURN
8591,WS-058,2026-09-23T08:00:00,32.2,58,12,61.2,21.0,79.1,50.7,20,1,12,ACQUIRE
8592,WS-058,2026-09-23T08:00:00,32.7,58,12,61.2,22.6,80.4,77.5,65,1,12,LIFT
8593,WS-058,2026-09-23T08:00:00,31.2,58,12,61.2,22.7,79.7,77.6,65,1,12,SWING
8594,WS-058,2026-09-23T08:00:00,32.0,58,12,61.1,20.9,78.9,48.1,20,1,12,DUMP
8595,WS-058,2026-09-23T08:00:00,32.3,58,12,61.1,20.9,79.1,48.4,20,1,12,RETURN
8596,WS-058,2026-09-23T08:00:00,32.3,58,12,61.1,20.9,79.1,48.0,20,1,12,ACQUIRE
8597,WS-058,2026-09-23T08:00:00,32.2,58,12,61.1,22.2,79.9,70.1,65,1,12,LIFT
8598,WS-058,2026-09-23T08:00:00,32.8,58,12,61.1,22.5,80.4,74.3,65,1,12,SWING
8599,WS-058,2026-09-23T08:00:00,31.2,58,12,61.0,21.0,78.6,50.2,20,1,12,DUMP
8600,WS-058,2026-09-23T08:00:00,31.6,58,12,61.0,21.1,78.8,51.2,20,1,12,RETURN
8601,WS-058,2026-09-23T08:00:00,32.3,58,12,61.0,20.9,79.1,48.7,20,1,12,ACQUIRE
8602,WS-058,2026-09-23T08:00:00,32.0,58,12,61.0,22.4,79.9,73.3,65,1,12,LIFT
8603,WS-058,2026-09-23T08:00:00,32.0,58,12,61.0,22.4,80.0,74.0,65,1,12,SWING
8604,WS-058,2026-09-23T08:00:00,31.4,58,12,60.9,21.2,78.8,52.8,20,1,12,DUMP
8605,WS-058,2026-09-23T08:00:00,32.1,58,12,60.9,21.1,79.1,51.8,20,1,12,RETURN
8606,WS-058,2026-09-23T08:00:00,32.6,58,12,60.9,21.0,79.3,49.3,20,1,6,ACQUIRE
8607,WS-058,2026-09-23T08:00:00,32.0,58,12,60.9,22.5,80.0,75.3,65,1,6,LIFT
8608,WS-058,2026-09-23T08:00:00,31.8,58,12,60.9,22.5,79.9,75.4,65,1,6,SWING
8609,WS-058,2026-09-23T08:00:00,33.5,58,12,60.8,21.1,79.8,51.6,20,1,6,DUMP
8610,WS-058,2026-09-23T08:00:00,31.9,58,12,60.8,20.9,78.9,48.1,20,1,6,RETURN
8611,WS-058,2026-09-23T08:00:00,32.5,58,12,60.8,21.2,79.4,52.6,20,1,12,ACQUIRE
8612,WS-058,2026-09-23T08:00:00,32.6,58,12,60.8,22.4,80.2,73.1,65,1,12,LIFT
8613,WS-058,2026-09-23T08:00:00,32.3,58,12,60.8,22.6,80.2,77.0,65,1,12,SWING
8614,WS-058,2026-09-23T08:00:00,33.2,58,12,60.7,20.7,79.4,45.8,20,1,12,DUMP
8615,WS-058,2026-09-23T08:00:00,32.8,58,12,60.7,20.8,79.3,46.6,20,1,12,RETURN
8616,WS-058,2026-09-23T08:00:00,33.4,58,12,60.7,21.0,79.7,49.7,20,1,12,ACQUIRE
8617,WS-058,2026-09-23T08:00:00,34.1,58,12,60.7,22.3,80.9,71.3,65,1,12,LIFT
8618,WS-058,2026-09-23T08:00:00,33.1,58,12,60.7,22.5,80.5,74.8,65,1,12,SWING
8619,WS-058,2026-09-23T08:00:00,33.8,58,12,60.6,21.0,79.9,50.0,20,1,12,DUMP
8620,WS-058,2026-09-23T08:00:00,32.6,58,12,60.6,20.9,79.2,48.6,20,1,12,RETURN
8621,WS-058,2026-09-23T08:00:00,33.3,58,12,60.6,20.8,79.5,46.1,20,1,12,ACQUIRE
8622,WS-058,2026-09-23T08:00:00,34.5,58,12,60.6,22.2,81.1,70.2,65,1,12,LIFT
8623,WS-058,2026-09-23T08:00:00,33.3,58,12,60.6,22.4,80.6,73.8,65,1,12,SWING
8624,WS-058,2026-09-23T08:00:00,34.4,58,12,60.5,20.9,80.1,48.3,20,1,12,DUMP
8625,WS-058,2026-09-23T08:00:00,34.1,58,12,60.5,21.2,80.2,53.0,20,1,12,RETURN
8626,WS-058,2026-09-23T08:00:00,33.1,58,12,60.5,20.9,79.5,48.5,20,1,12,ACQUIRE
8627,WS-058,2026-09-23T08:00:00,34.2,58,12,60.5,22.4,81.1,73.9,65,1,12,LIFT
8628,WS-058,2026-09-23T08:00:00,34.1,58,12,60.5,22.5,81.0,74.4,65,1,12,SWING
8629,WS-058,2026-09-23T08:00:00,34.2,58,12,60.4,20.9,80.0,47.5,20,1,12,DUMP
8630,WS-058,2026-09-23T08:00:00,34.4,58,12,60.4,20.8,80.1,47.0,20,1,12,RETURN
8631,WS-058,2026-09-23T08:00:00,33.7,58,12,60.4,21.0,79.8,49.9,20,1,12,ACQUIRE
8632,WS-058,2026-09-23T08:00:00,34.1,58,12,60.4,22.4,81.0,73.2,65,1,12,LIFT
8633,WS-058,2026-09-23T08:00:00,33.1,58,12,60.4,22.4,80.5,74.1,65,1,12,SWING
8634,WS-058,2026-09-23T08:00:00,34.5,58,12,60.3,21.1,80.3,51.4,20,1,12,DUMP
8635,WS-058,2026-09-23T08:00:00,34.5,58,12,60.3,20.8,80.1,45.9,20,1,12,RETURN
8636,WS-058,2026-09-23T08:00:00,33.7,58,12,60.3,20.8,79.7,47.3,20,1,6,ACQUIRE
8637,WS-058,2026-09-23T08:00:00,33.7,58,12,60.3,22.6,80.9,77.5,65,1,6,LIFT
8638,WS-058,2026-09-23T08:00:00,33.3,58,12,60.3,22.4,80.6,73.2,65,1,6,SWING
8639,WS-058,2026-09-23T08:00:00,33.7,58,12,60.2,21.1,79.9,51.5,20,1,6,DUMP
8640,WS-058,2026-09-23T08:00:00,32.7,58,12,60.2,20.9,79.3,48.0,20,1,6,RETURN
8641,WS-058,2026-09-23T08:00:00,34.0,58,12,60.2,21.0,80.0,49.3,20,1,12,ACQUIRE
8642,WS-058,2026-09-23T08:00:00,32.8,58,12,60.2,22.4,80.3,72.5,65,1,12,LIFT
8643,WS-058,2026-09-23T08:00:00,33.8,58,12,60.2,22.3,80.8,71.3,65,1,12,SWING
8644,WS-058,2026-09-23T08:00:00,33.4,58,12,60.1,21.1,79.8,51.4,20,1,12,DUMP
8645,WS-058,2026-09-23T08:00:00,33.8,58,12,60.1,20.9,79.8,47.6,20,1,12,RETURN
8646,WS-058,2026-09-23T08:00:00,32.3,58,12,60.1,21.1,79.2,51.7,20,1,12,ACQUIRE
8647,WS-058,2026-09-23T08:00:00,33.8,58,12,60.1,22.3,80.8,71.3,65,1,12,LIFT
8648,WS-058,2026-09-23T08:00:00,32.0,58,12,60.1,22.4,79.9,73.7,65,1,12,SWING
8649,WS-058,2026-09-23T08:00:00,32.4,58,12,60.0,20.8,79.1,47.3,20,1,12,DUMP
8650,WS-058,2026-09-23T08:00:00,32.7,58,12,60.0,20.7,79.2,45.5,20,1,12,RETURN
8651,WS-058,2026-09-23T08:00:00,33.1,58,12,60.0,20.8,79.4,46.4,20,1,12,ACQUIRE
8652,WS-058,2026-09-23T08:00:00,32.4,58,12,60.0,22.3,80.1,72.0,65,1,12,LIFT
8653,WS-058,2026-09-23T08:00:00,32.3,58,12,60.0,22.6,80.2,76.2,65,1,12,SWING
8654,WS-058,2026-09-23T08:00:00,31.2,58,12,59.9,21.1,78.7,52.0,20,1,12,DUMP
8655,WS-058,2026-09-23T08:00:00,32.3,58,12,59.9,20.8,79.0,46.5,20,1,12,RETURN
8656,WS-058,2026-09-23T08:00:00,32.5,58,12,59.9,20.7,79.1,45.3,20,1,12,ACQUIRE
8657,WS-058,2026-09-23T08:00:00,32.0,58,12,59.9,22.5,80.0,75.3,65,1,12,LIFT
8658,WS-058,2026-09-23T08:00:00,32.1,58,12,59.9,22.3,79.9,71.9,65,1,12,SWING
8659,WS-058,2026-09-23T08:00:00,32.2,58,12,59.8,20.9,79.1,48.8,20,1,12,DUMP
8660,WS-058,2026-09-23T08:00:00,32.7,58,12,59.8,21.1,79.4,50.9,20,1,12,RETURN
8661,WS-058,2026-09-23T08:00:00,31.2,58,12,59.8,20.9,78.5,47.8,20,1,12,ACQUIRE
8662,WS-058,2026-09-23T08:00:00,33.0,58,12,59.8,22.3,80.4,71.9,65,1,12,LIFT
8663,WS-058,2026-09-23T08:00:00,31.3,58,12,59.8,22.7,79.8,77.7,65,1,12,SWING
8664,WS-058,2026-09-23T08:00:00,32.6,58,12,59.7,21.1,79.4,52.3,20,1,12,DUMP
8665,WS-058,2026-09-23T08:00:00,31.2,58,12,59.7,20.8,78.5,46.7,20,1,12,RETURN
8666,WS-058,2026-09-23T08:00:00,32.5,58,12,59.7,21.0,79.3,50.8,20,1,6,ACQUIRE
8667,WS-058,2026-09-23T08:00:00,32.7,58,12,59.7,22.4,80.3,73.2,65,1,6,LIFT
8668,WS-058,2026-09-23T08:00:00,32.4,58,12,59.7,22.6,80.3,77.0,65,1,6,SWING
8669,WS-058,2026-09-23T08:00:00,32.5,58,12,59.6,21.0,79.3,50.2,20,1,6,DUMP
8670,WS-058,2026-09-23T08:00:00,31.4,58,12,59.6,21.2,78.8,52.7,20,1,6,RETURN
8671,WS-058,2026-09-23T08:00:00,32.2,58,12,59.6,20.8,79.0,47.3,20,1,12,ACQUIRE
8672,WS-058,2026-09-23T08:00:00,32.7,58,12,59.6,22.6,80.4,76.1,65,1,12,LIFT
8673,WS-058,2026-09-23T08:00:00,32.0,58,12,59.6,22.4,79.9,73.5,65,1,12,SWING
8674,WS-058,2026-09-23T08:00:00,32.8,58,12,59.5,21.1,79.5,51.8,20,1,12,DUMP
8675,WS-058,2026-09-23T08:00:00,33.8,58,12,59.5,20.9,79.8,48.5,20,1,12,RETURN
8676,WS-058,2026-09-23T08:00:00,33.1,58,12,59.5,20.9,79.5,49.0,20,1,12,ACQUIRE
8677,WS-058,2026-09-23T08:00:00,33.0,58,12,59.5,22.5,80.5,75.8,65,1,12,LIFT
8678,WS-058,2026-09-23T08:00:00,32.2,58,12,59.5,22.3,79.9,70.9,65,1,12,SWING
8679,WS-058,2026-09-23T08:00:00,33.2,58,12,59.4,20.9,79.5,48.3,20,1,12,DUMP
8680,WS-058,2026-09-23T08:00:00,33.6,58,12,59.4,20.7,79.6,45.3,20,1,12,RETURN
8681,WS-058,2026-09-23T08:00:00,32.6,58,12,59.4,21.1,79.3,51.0,20,1,12,ACQUIRE
8682,WS-058,2026-09-23T08:00:00,33.4,58,12,59.4,22.6,80.8,77.1,65,1,12,LIFT
8683,WS-058,2026-09-23T08:00:00,32.8,58,12,59.4,22.3,80.3,71.8,65,1,12,SWING
8684,WS-058,2026-09-23T08:00:00,34.5,58,12,59.3,20.8,80.1,47.4,20,1,12,DUMP
8685,WS-058,2026-09-23T08:00:00,34.7,58,12,59.3,20.8,80.2,46.1,20,1,12,RETURN
8686,WS-058,2026-09-23T08:00:00,34.0,58,12,59.3,20.7,79.8,45.3,20,1,12,ACQUIRE
8687,WS-058,2026-09-23T08:00:00,33.8,58,12,59.3,22.5,80.9,75.3,65,1,12,LIFT
8688,WS-058,2026-09-23T08:00:00,34.8,58,12,59.3,22.5,81.4,74.5,65,1,12,SWING
8689,WS-058,2026-09-23T08:00:00,34.8,58,12,59.2,21.1,80.5,51.5,20,1,12,DUMP
8690,WS-058,2026-09-23T08:00:00,33.7,58,12,59.2,20.8,79.7,47.4,20,1,12,RETURN
8691,WS-058,2026-09-23T08:00:00,33.1,58,12,59.2,20.8,79.4,46.1,20,1,12,ACQUIRE
8692,WS-058,2026-09-23T08:00:00,34.6,58,12,59.2,22.3,81.1,70.9,65,1,12,LIFT
8693,WS-058,2026-09-23T08:00:00,34.8,58,12,59.2,22.5,81.4,74.9,65,1,12,SWING
8694,WS-058,2026-09-23T08:00:00,33.9,58,12,59.1,20.9,79.9,48.8,20,1,12,DUMP
8695,WS-058,2026-09-23T08:00:00,33.6,58,12,59.1,20.9,79.7,48.4,20,1,12,RETURN
8696,WS-058,2026-09-23T08:00:00,33.3,58,12,59.1,21.1,79.8,52.5,20,1,6,ACQUIRE
8697,WS-058,2026-09-23T08:00:00,33.3,58,12,59.1,22.5,80.6,74.9,65,1,6,LIFT
8698,WS-058,2026-09-23T08:00:00,33.5,58,12,59.1,22.3,80.6,71.7,65,1,6,SWING
8699,WS-058,2026-09-23T08:00:00,34.1,58,12,59.0,21.0,80.1,50.3,20,1,6,DUMP
8700,WS-058,2026-09-23T08:00:00,33.6,58,12,59.0,20.7,79.6,45.2,20,1,6,RETURN
8701,WS-059,2026-09-23T08:00:00,32.5,58,12,62.0,20.7,79.0,45.0,20,1,12,ACQUIRE
8702,WS-059,2026-09-23T08:00:00,33.8,58,12,62.0,22.7,81.0,77.8,65,1,12,LIFT
8703,WS-059,2026-09-23T08:00:00,32.8,58,12,62.0,22.5,80.4,75.8,65,1,12,SWING
8704,WS-059,2026-09-23T08:00:00,32.7,58,12,61.9,20.8,79.2,46.3,20,1,12,DUMP
8705,WS-059,2026-09-23T08:00:00,34.0,58,12,61.9,21.1,80.1,52.2,20,1,12,RETURN
8706,WS-059,2026-09-23T08:00:00,32.6,58,12,61.9,21.1,79.3,50.9,20,1,12,ACQUIRE
8707,WS-059,2026-09-23T08:00:00,33.4,58,12,61.9,22.5,80.7,75.3,65,1,12,LIFT
8708,WS-059,2026-09-23T08:00:00,34.5,58,12,61.9,22.6,81.3,77.4,65,1,12,SWING
8709,WS-059,2026-09-23T08:00:00,32.9,58,12,61.8,21.0,79.5,50.7,20,1,12,DUMP
8710,WS-059,2026-09-23T08:00:00,33.7,58,12,61.8,21.1,79.9,52.4,20,1,12,RETURN
8711,WS-059,2026-09-23T08:00:00,34.1,58,12,61.8,21.0,80.1,50.1,20,1,12,ACQUIRE
8712,WS-059,2026-09-23T08:00:00,33.8,58,12,61.8,22.3,80.8,71.3,65,1,12,LIFT
8713,WS-059,2026-09-23T08:00:00,34.5,58,12,61.8,22.5,81.2,74.3,65,1,12,SWING
8714,WS-059,2026-09-23T08:00:00,34.1,58,12,61.7,20.8,79.9,47.0,20,1,12,DUMP
8715,WS-059,2026-09-23T08:00:00,33.7,58,12,61.7,20.9,79.8,47.6,20,1,12,RETURN
8716,WS-059,2026-09-23T08:00:00,34.3,58,12,61.7,21.0,80.1,49.4,20,1,12,ACQUIRE
8717,WS-059,2026-09-23T08:00:00,33.3,58,12,61.7,22.5,80.6,74.7,65,1,12,LIFT
8718,WS-059,2026-09-23T08:00:00,33.6,58,12,61.7,22.5,80.8,75.5,65,1,12,SWING
8719,WS-059,2026-09-23T08:00:00,33.7,58,12,61.6,21.0,79.9,50.7,20,1,12,DUMP
8720,WS-059,2026-09-23T08:00:00,33.6,58,12,61.6,20.9,79.7,48.2,20,1,12,RETURN
8721,WS-059,2026-09-23T08:00:00,34.9,58,12,61.6,20.9,80.4,47.6,20,1,12,ACQUIRE
8722,WS-059,2026-09-23T08:00:00,33.6,58,12,61.6,22.2,80.6,70.7,65,1,12,LIFT
8723,WS-059,2026-09-23T08:00:00,32.9,58,12,61.6,22.4,80.4,72.7,65,1,12,SWING
8724,WS-059,2026-09-23T08:00:00,32.9,58,12,61.5,21.1,79.5,51.8,20,1,12,DUMP
8725,WS-059,2026-09-23T08:00:00,32.8,58,12,61.5,20.9,79.3,47.5,20,1,12,RETURN
8726,WS-059,2026-09-23T08:00:00,32.8,58,12,61.5,20.9,79.3,48.6,20,1,6,ACQUIRE
8727,WS-059,2026-09-23T08:00:00,33.1,58,12,61.5,22.4,80.5,73.8,65,1,6,LIFT
8728,WS-059,2026-09-23T08:00:00,34.0,58,12,61.5,22.5,81.0,75.1,65,1,6,SWING
8729,WS-059,2026-09-23T08:00:00,33.0,58,12,61.4,20.8,79.3,46.1,20,1,6,DUMP
8730,WS-059,2026-09-23T08:00:00,33.1,58,12,61.4,21.0,79.5,49.2,20,1,6,RETURN
8731,WS-059,2026-09-23T08:00:00,33.6,58,12,61.4,21.1,79.8,50.9,20,1,12,ACQUIRE
